InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536423,83319.0,Product 83319,48.0,2010-12-16 09:16:00,40.04,14174.0,United Kingdom,1921.92
536379,71485.0,Product 71485,48.0,2011-07-29 07:06:00,27.7,13686.0,Germany,1329.6
536460,82514.0,Product 82514,21.0,2011-08-29 04:25:00,48.1,15129.0,Australia,1010.1
C536386,74108.0,Product 74108,47.0,2011-09-08 12:50:00,8.21,16023.0,Australia,385.87000000000006
536378,80005.0,Product 80005,64.0,2011-07-26 15:35:00,29.81,14128.0,France,1907.84
536419,74670.0,Product 74670,96.0,2011-06-01 01:11:00,24.69,16327.0,Germany,2370.24
536391,82153.0,Product 82153,64.0,2011-11-18 05:30:00,28.93,14701.0,Australia,1851.52
536395,76377.0,Product 76377,22.0,2011-04-22 07:46:00,,17780.0,France,
536433,77013.0,Product 77013,67.0,2011-05-31 09:13:00,41.34,17283.0,France,2769.78
536455,83753.0,Product 83753,,2011-09-30 08:46:00,41.67,16517.0,United Kingdom,
536380,84734.0,Product 84734,65.0,2011-06-20 10:41:00,37.64,17190.0,United Kingdom,2446.6
536400,80751.0,Product 80751,48.0,2011-11-22 14:08:00,43.97,16640.0,,2110.56
536444,76364.0,Product 76364,71.0,2010-12-23 20:48:00,15.81,14422.0,,1122.51
536365,71966.0,Product 71966,92.0,2011-02-10 10:33:00,3.48,14263.0,United Kingdom,320.16
536378,77216.0,Product 77216,6.0,2011-09-04 21:36:00,46.32,13337.0,France,277.92
536448,72664.0,Product 72664,35.0,2011-08-11 01:34:00,37.86,15945.0,Australia,1325.1
536443,81322.0,Product 81322,32.0,2011-03-02 18:50:00,7.38,13397.0,Germany,236.16
536415,80871.0,Product 80871,-43.0,2011-02-01 18:01:00,4.06,13506.0,United Kingdom,-174.57999999999998
536464,75552.0,Product 75552,50.0,2010-12-16 19:01:00,14.68,,United Kingdom,734.0
536381,82568.0,Product 82568,3.0,2011-11-30 20:27:00,25.31,14317.0,Norway,75.92999999999999
536411,80879.0,Product 80879,21.0,2011-08-21 22:52:00,30.92,13018.0,France,649.32
536415,74318.0,Product 74318,22.0,2011-10-19 14:53:00,4.62,16270.0,Germany,101.64
536448,81395.0,Product 81395,1.0,2011-03-11 20:34:00,47.26,16185.0,Germany,47.26
C536389,77525.0,Product 77525,12.0,2011-05-20 17:31:00,35.76,17349.0,Australia,429.12
,82270.0,Product 82270,51.0,2011-08-12 15:33:00,10.44,14906.0,Norway,532.4399999999999
536451,79909.0,Product 79909,30.0,2011-07-19 13:25:00,38.29,13881.0,Australia,1148.7
536386,72115.0,Product 72115,53.0,2011-08-26 08:56:00,45.95,16210.0,United Kingdom,2435.3500000000004
536394,83793.0,Product 83793,42.0,2011-03-10 09:18:00,45.9,15140.0,United Kingdom,1927.8
536461,83906.0,Product 83906,68.0,2011-07-25 08:35:00,13.56,16770.0,United Kingdom,922.08
536460,78246.0,Product 78246,90.0,2011-02-13 13:53:00,4.5,17218.0,Norway,405.0
536397,74292.0,Product 74292,56.0,2011-06-29 23:43:00,30.81,17608.0,Norway,1725.36
536460,72917.0,Product 72917,23.0,2011-01-02 19:29:00,16.71,16190.0,United Kingdom,384.33
536389,80721.0,Product 80721,49.0,2010-12-07 01:22:00,5.88,13971.0,Norway,288.12
536406,76082.0,Product 76082,63.0,2011-02-12 15:14:00,15.92,14229.0,Germany,1002.96
536456,82831.0,Product 82831,83.0,2011-10-19 21:57:00,40.4,15610.0,France,3353.2
536411,71231.0,Product 71231,,2011-11-22 04:04:00,12.94,15328.0,Norway,
536427,78863.0,Product 78863,51.0,2011-01-12 17:18:00,7.02,14009.0,Germany,358.02
536373,71345.0,Product 71345,16.0,2011-04-04 08:50:00,21.85,14602.0,United Kingdom,349.6
536460,75681.0,Product 75681,53.0,2011-10-04 09:39:00,40.01,16275.0,Norway,2120.53
536454,75105.0,Product 75105,75.0,2011-01-18 02:22:00,27.19,16094.0,Norway,2039.25
536430,80056.0,Product 80056,20.0,2011-11-28 06:47:00,8.35,15920.0,United Kingdom,167.0
536433,71133.0,Product 71133,4.0,2011-04-04 00:03:00,45.99,16979.0,France,183.96
536412,80824.0,Product 80824,92.0,2011-08-03 02:29:00,6.52,14010.0,Germany,599.8399999999999
C536451,79965.0,Product 79965,85.0,2011-07-08 12:00:00,23.58,14094.0,Norway,2004.3
536368,79319.0,Product 79319,29.0,2011-03-16 11:39:00,31.79,14051.0,France,921.91
536393,84961.0,Product 84961,74.0,2010-12-21 19:40:00,45.03,14683.0,France,3332.2200000000003
536458,74710.0,Product 74710,54.0,2011-10-22 08:48:00,24.55,17845.0,Norway,1325.7
536438,79800.0,Product 79800,92.0,2011-11-26 10:11:00,39.46,,Australia,3630.32
536455,71911.0,Product 71911,37.0,2011-11-16 16:31:00,39.92,14863.0,Australia,1477.04
536379,71236.0,Product 71236,45.0,2011-01-21 22:45:00,12.15,13044.0,,546.75
536387,77587.0,Product 77587,24.0,2011-04-20 15:18:00,42.57,15902.0,Germany,1021.68
536443,79974.0,Product 79974,73.0,,33.91,13703.0,United Kingdom,2475.43
536453,72655.0,Product 72655,76.0,2011-01-24 13:26:00,49.65,14020.0,France,3773.4
536408,74876.0,Product 74876,24.0,2011-09-28 19:59:00,8.7,16472.0,France,208.8
536398,72300.0,Product 72300,32.0,2011-09-25 22:44:00,30.07,13377.0,Norway,962.24
536454,84278.0,Product 84278,43.0,2011-03-04 19:00:00,1.86,17627.0,United Kingdom,79.98
536398,71724.0,Product 71724,43.0,2011-01-29 04:21:00,46.87,14250.0,Australia,2015.41
536387,79294.0,Product 79294,56.0,2011-01-25 20:18:00,49.17,14385.0,Norway,2753.52
536432,77387.0,Product 77387,17.0,2011-10-09 12:27:00,48.85,13189.0,France,830.45
536369,73611.0,Product 73611,20.0,2011-11-23 14:14:00,27.73,15480.0,United Kingdom,554.6
536454,78007.0,Product 78007,97.0,2011-01-27 00:05:00,34.69,17487.0,Australia,3364.93
536436,79198.0,Product 79198,98.0,2011-07-06 15:38:00,22.94,15286.0,France,2248.1200000000003
536452,79052.0,Product 79052,40.0,2011-01-25 10:05:00,44.39,16630.0,Norway,1775.6
C536436,80494.0,Product 80494,78.0,2011-02-14 01:41:00,15.37,14942.0,Australia,1198.86
536373,80281.0,Product 80281,7.0,2011-06-24 05:53:00,1.68,16537.0,United Kingdom,11.76
,80263.0,Product 80263,12.0,2011-02-14 21:29:00,5.83,15787.0,France,69.96000000000001
536457,75172.0,Product 75172,11.0,2011-02-14 11:44:00,48.17,15842.0,France,529.87
536385,76083.0,Product 76083,70.0,2011-10-22 07:25:00,46.07,15263.0,Germany,3224.9
536408,71208.0,Product 71208,93.0,2011-02-19 20:14:00,32.82,15579.0,Germany,3052.26
536368,76202.0,Product 76202,9.0,2011-12-04 19:14:00,33.64,15227.0,Norway,302.76
536434,82575.0,Product 82575,94.0,2010-12-27 15:30:00,17.26,13988.0,Norway,1622.44
536416,71042.0,Product 71042,45.0,2011-11-24 14:18:00,29.89,15228.0,United Kingdom,1345.05
536431,73775.0,Product 73775,95.0,2011-04-24 07:10:00,42.16,17900.0,United Kingdom,4005.2
536439,80115.0,Product 80115,100.0,2011-07-18 20:34:00,37.61,13604.0,France,3761.0
536409,81196.0,Product 81196,90.0,2011-03-31 07:51:00,29.18,16664.0,Norway,2626.2
536426,78165.0,Product 78165,16.0,2011-04-24 11:16:00,5.86,14570.0,Germany,93.76
536415,82801.0,Product 82801,14.0,2011-10-16 14:24:00,13.77,15178.0,Germany,192.78
536366,80504.0,Product 80504,10.0,2011-11-04 19:04:00,38.15,13810.0,Norway,381.5
536444,80876.0,Product 80876,47.0,2010-12-30 09:04:00,32.64,13315.0,Norway,1534.08
536460,84785.0,Product 84785,66.0,2010-12-27 08:18:00,4.84,15752.0,Germany,319.44
536439,79299.0,Product 79299,11.0,2011-04-05 19:33:00,40.15,16717.0,Australia,441.65
536415,73129.0,Product 73129,3.0,,15.95,17215.0,France,47.85
536446,82628.0,Product 82628,64.0,2011-09-17 21:45:00,32.94,16330.0,United Kingdom,2108.16
C536400,77153.0,Product 77153,73.0,2011-04-12 01:53:00,33.85,15740.0,France,2471.05
536439,77013.0,Product 77013,50.0,2011-03-23 17:00:00,48.44,14590.0,Norway,2422.0
536396,79233.0,Product 79233,64.0,2011-09-24 06:26:00,8.23,15622.0,United Kingdom,526.72
536382,83701.0,Product 83701,33.0,2011-10-15 17:45:00,6.11,14396.0,France,201.63
536422,82258.0,Product 82258,85.0,2011-05-08 23:08:00,20.45,13960.0,Germany,1738.25
536398,77850.0,Product 77850,64.0,2011-11-13 23:05:00,29.77,15321.0,Germany,1905.28
536407,84124.0,Product 84124,75.0,2011-04-17 15:01:00,11.57,17757.0,France,867.75
,79327.0,Product 79327,45.0,2011-10-07 00:28:00,6.22,15002.0,France,279.9
536383,81945.0,Product 81945,21.0,2010-12-04 23:08:00,2.54,14371.0,France,53.34
536408,74820.0,Product 74820,80.0,2011-09-19 11:20:00,7.24,13935.0,Australia,579.2
536396,71206.0,Product 71206,18.0,2011-07-13 00:45:00,37.88,14907.0,Norway,681.84
536385,84019.0,Product 84019,21.0,2010-08-12 00:33:00,37.59,16252.0,Australia,789.3900000000001
536400,81297.0,Product 81297,98.0,2011-06-24 15:30:00,31.3,13112.0,France,3067.4
536384,79497.0,Product 79497,36.0,2011-11-29 17:14:00,13.8,13781.0,France,496.8
536434,82960.0,Product 82960,34.0,2011-07-28 08:45:00,35.85,16816.0,France,1218.9
536435,77612.0,Product 77612,21.0,2011-10-18 00:05:00,42.97,14504.0,Norway,902.37
536396,81191.0,Product 81191,50.0,2011-06-06 03:06:00,46.17,16824.0,Australia,2308.5
536378,84502.0,Product 84502,65.0,2011-05-28 17:44:00,41.76,15250.0,Germany,2714.4
536387,80939.0,Product 80939,56.0,2011-03-03 19:44:00,19.77,16035.0,Australia,1107.12
536457,80979.0,Product 80979,,2011-03-27 15:51:00,33.86,16818.0,Norway,
C536422,75361.0,Product 75361,100.0,2010-12-08 14:32:00,37.5,13801.0,United Kingdom,3750.0
536412,71855.0,Product 71855,80.0,2011-05-17 21:06:00,28.07,14645.0,Norway,2245.6
536427,72437.0,Product 72437,24.0,2011-01-26 02:45:00,5.48,16662.0,Australia,131.52
536420,80776.0,Product 80776,30.0,2011-11-28 03:15:00,47.39,16156.0,United Kingdom,1421.7
536378,75806.0,Product 75806,4.0,2011-03-22 12:14:00,16.66,16361.0,Norway,66.64
536437,75118.0,Product 75118,88.0,2011-04-15 01:51:00,44.93,15287.0,Australia,3953.84
536426,80942.0,Product 80942,42.0,2011-01-05 15:48:00,39.66,13601.0,Norway,1665.7199999999998
536390,80896.0,Product 80896,49.0,2011-12-07 07:31:00,24.75,14285.0,United Kingdom,1212.75
,77405.0,Product 77405,61.0,2011-11-04 16:13:00,23.81,17583.0,Germany,1452.41
536373,74671.0,Product 74671,74.0,2010-12-20 19:44:00,1.33,14962.0,France,98.42
536407,81317.0,Product 81317,86.0,2010-12-03 03:47:00,18.65,13783.0,Germany,1603.9
536377,84494.0,Product 84494,55.0,2011-03-18 23:23:00,19.99,17362.0,Germany,1099.4499999999998
536432,76724.0,Product 76724,93.0,2011-09-10 07:48:00,,15108.0,United Kingdom,
536436,82380.0,Product 82380,71.0,2011-05-16 20:46:00,27.79,17325.0,Germany,1973.09
536445,84655.0,Product 84655,38.0,2011-09-30 19:12:00,45.15,14684.0,United Kingdom,1715.7
536458,83389.0,Product 83389,16.0,2011-03-12 01:48:00,33.81,17568.0,Australia,540.96
536451,72284.0,Product 72284,97.0,2011-02-26 09:44:00,22.49,13909.0,United Kingdom,2181.53
536408,75231.0,Product 75231,49.0,2011-09-19 11:26:00,23.44,17766.0,Norway,1148.5600000000002
536365,71397.0,Product 71397,89.0,2011-06-18 03:30:00,40.51,16839.0,Norway,3605.39
536404,73270.0,Product 73270,60.0,2011-01-09 15:54:00,3.95,16178.0,Norway,237.0
C536413,76039.0,Product 76039,49.0,2011-09-20 17:21:00,28.19,17238.0,Germany,1381.3100000000002
536379,72508.0,Product 72508,100.0,2011-10-08 07:16:00,47.97,17013.0,France,4797.0
536367,79035.0,Product 79035,37.0,2011-10-27 15:56:00,16.16,16716.0,France,597.92
536381,76710.0,Product 76710,43.0,2011-06-12 21:08:00,3.56,14668.0,Germany,153.08
536418,80970.0,Product 80970,94.0,2010-12-14 21:11:00,14.85,15499.0,Norway,1395.9
536459,72638.0,Product 72638,87.0,2011-08-21 15:49:00,10.75,13562.0,Norway,935.25
536451,84015.0,Product 84015,29.0,2011-07-04 01:36:00,-33.25,13578.0,Norway,-964.25
536446,78984.0,Product 78984,56.0,2011-07-21 17:40:00,23.85,13224.0,United Kingdom,1335.6
536450,76055.0,Product 76055,87.0,2011-03-16 21:10:00,11.02,13375.0,France,958.74
536425,73403.0,Product 73403,22.0,2011-08-24 22:29:00,32.41,15689.0,Germany,713.02
536453,78090.0,Product 78090,9.0,2011-05-08 06:46:00,46.84,15425.0,France,421.56000000000006
536441,83927.0,Product 83927,11.0,2011-01-19 05:38:00,22.2,16908.0,Australia,244.2
536386,79333.0,Product 79333,45.0,2011-08-06 12:58:00,36.56,14019.0,Germany,1645.2
536455,76622.0,Product 76622,16.0,2011-03-28 23:05:00,35.82,13850.0,United Kingdom,573.12
536368,76193.0,Product 76193,35.0,2011-02-12 20:24:00,38.46,15282.0,Germany,1346.1
536412,73709.0,Product 73709,99.0,2011-07-11 22:20:00,12.22,14459.0,Germany,1209.78
536407,83980.0,Product 83980,1.0,2011-10-04 21:15:00,11.39,14155.0,France,11.39
536409,78461.0,Product 78461,62.0,2011-10-07 14:26:00,8.98,17676.0,Germany,556.76
536372,77541.0,Product 77541,25.0,2011-07-29 11:53:00,47.57,16270.0,United Kingdom,1189.25
536418,77656.0,Product 77656,72.0,2010-12-13 01:42:00,33.9,13568.0,Norway,2440.8
C536370,77466.0,Product 77466,24.0,2011-02-27 03:04:00,18.41,16275.0,Norway,441.84
536455,76190.0,Product 76190,30.0,2011-12-02 17:35:00,16.04,14856.0,France,481.2
536394,72932.0,Product 72932,69.0,2011-09-24 17:40:00,19.92,13933.0,United Kingdom,1374.48
536383,75455.0,Product 75455,35.0,2011-01-26 13:19:00,39.48,13758.0,Norway,1381.8
536426,80221.0,Product 80221,20.0,2011-11-26 23:15:00,46.36,13236.0,United Kingdom,927.2
536429,77882.0,Product 77882,34.0,2011-03-19 02:40:00,2.18,16352.0,United Kingdom,74.12
536382,79000.0,Product 79000,57.0,2011-11-13 06:24:00,28.0,15640.0,France,1596.0
536436,82971.0,Product 82971,59.0,2011-02-23 13:12:00,37.8,16659.0,,2230.2
536431,84737.0,Product 84737,25.0,2011-10-09 07:15:00,26.08,15800.0,Australia,652.0
536376,78042.0,Product 78042,14.0,2011-06-18 20:30:00,48.61,17144.0,Australia,680.54
536413,76078.0,Product 76078,75.0,2011-04-05 17:43:00,11.01,15693.0,France,825.75
536402,83416.0,Product 83416,5.0,2011-01-13 07:41:00,48.9,13259.0,Australia,244.5
536417,81055.0,Product 81055,46.0,2010-12-07 00:59:00,24.39,15882.0,Norway,1121.94
536453,78001.0,Product 78001,67.0,2010-12-18 11:05:00,13.02,16740.0,United Kingdom,872.3399999999999
536393,71242.0,Product 71242,,2011-10-26 02:22:00,21.79,15437.0,Germany,
536365,81672.0,Product 81672,11.0,2011-09-02 20:42:00,7.44,13126.0,Australia,81.84
536424,75808.0,Product 75808,51.0,2011-09-15 21:56:00,46.37,14105.0,Norway,2364.87
536379,75699.0,Product 75699,41.0,2010-12-19 08:30:00,2.12,13960.0,Norway,86.92
536382,80025.0,Product 80025,45.0,2011-12-09 02:32:00,32.86,15525.0,United Kingdom,1478.7
536451,79202.0,Product 79202,9.0,2011-12-10 02:34:00,35.15,15132.0,Germany,316.35
C536402,72574.0,Product 72574,18.0,2011-03-28 14:53:00,14.8,17435.0,United Kingdom,266.40000000000003
536407,81088.0,Product 81088,2.0,2011-11-02 03:03:00,7.83,15859.0,France,15.66
536433,76892.0,Product 76892,92.0,2011-08-04 14:14:00,38.53,16341.0,Australia,3544.76
536461,75596.0,Product 75596,84.0,2011-07-23 02:26:00,1.35,15493.0,United Kingdom,113.4
536459,76921.0,Product 76921,88.0,2011-09-03 22:39:00,38.0,17018.0,Norway,3344.0
536445,72297.0,Product 72297,11.0,2010-12-24 22:11:00,17.51,13481.0,Norway,192.61
536439,80128.0,Product 80128,43.0,2011-05-28 14:24:00,8.08,17333.0,Australia,347.44
536440,83978.0,Product 83978,68.0,2011-10-09 09:43:00,38.28,17835.0,France,2603.04
536450,71395.0,Product 71395,2.0,2011-01-06 20:24:00,11.68,14537.0,Germany,23.36
536432,71658.0,Product 71658,45.0,2011-07-01 16:57:00,29.55,17197.0,Australia,1329.75
536459,76617.0,Product 76617,73.0,2011-08-20 06:15:00,40.11,16661.0,France,2928.03
536395,83541.0,Product 83541,44.0,2011-02-22 16:56:00,15.26,15576.0,Germany,671.4399999999999
536366,80730.0,Product 80730,91.0,2011-11-28 11:25:00,29.52,16976.0,Germany,2686.32
536384,82611.0,Product 82611,93.0,2011-08-12 23:56:00,38.47,15962.0,United Kingdom,3577.71
536400,72479.0,Product 72479,96.0,2011-03-24 05:51:00,37.31,13708.0,United Kingdom,3581.76
536393,71795.0,Product 71795,45.0,2011-10-09 22:57:00,21.7,14542.0,Norway,976.5
536396,80395.0,Product 80395,45.0,2011-07-28 03:01:00,28.79,16463.0,France,1295.55
536457,81962.0,Product 81962,11.0,2011-03-29 16:53:00,38.09,13679.0,Germany,418.99
536417,81821.0,Product 81821,71.0,2011-07-09 12:52:00,38.48,,Norway,2732.08
536373,82210.0,Product 82210,84.0,2011-10-06 09:06:00,12.85,17393.0,United Kingdom,1079.4
C536394,80211.0,Product 80211,22.0,2011-08-31 15:54:00,48.88,15332.0,Australia,1075.36
536436,83965.0,Product 83965,32.0,2010-12-23 04:08:00,39.78,14210.0,United Kingdom,1272.96
536397,72831.0,Product 72831,96.0,2011-09-25 14:58:00,19.4,15550.0,Australia,1862.4
536414,71504.0,Product 71504,33.0,2011-07-19 06:44:00,11.07,14618.0,United Kingdom,365.31
,74344.0,Product 74344,1.0,2011-03-12 15:25:00,11.88,13479.0,Australia,11.88
536417,75490.0,Product 75490,86.0,2011-01-05 09:13:00,15.47,14081.0,Norway,1330.42
536374,79978.0,Product 79978,100.0,2011-11-27 19:06:00,4.89,17975.0,Norway,489.0
536424,80014.0,Product 80014,-48.0,2011-10-05 02:46:00,29.43,17245.0,Australia,-1412.64
536420,81748.0,Product 81748,29.0,2011-06-06 22:59:00,14.14,17775.0,Australia,410.06
536439,84875.0,Product 84875,46.0,2011-05-26 13:35:00,38.56,15945.0,Germany,1773.7600000000002
536431,79216.0,Product 79216,3.0,2011-12-08 04:17:00,-4.62,13176.0,Germany,-13.86
536405,71771.0,Product 71771,19.0,2011-09-19 19:41:00,6.86,14167.0,United Kingdom,130.34
536400,84158.0,Product 84158,59.0,2011-09-22 06:30:00,11.76,17504.0,Australia,693.84
536456,84147.0,Product 84147,99.0,2011-02-28 14:02:00,7.16,13848.0,France,708.84
536371,72987.0,Product 72987,54.0,2011-02-22 14:47:00,38.52,16513.0,France,2080.0800000000004
536396,82847.0,Product 82847,,2011-05-07 12:53:00,38.85,16753.0,Norway,
536408,83724.0,Product 83724,76.0,2011-11-19 18:41:00,31.3,15568.0,Germany,2378.8
536455,72315.0,Product 72315,5.0,2011-05-10 00:05:00,45.77,14701.0,France,228.85
536401,72713.0,Product 72713,59.0,2011-06-10 21:52:00,20.5,14487.0,Norway,1209.5
536394,76713.0,Product 76713,12.0,2011-03-03 07:14:00,19.82,15664.0,Germany,237.84
C536422,84872.0,Product 84872,10.0,2011-12-06 06:10:00,17.0,17074.0,Germany,170.0
536374,81442.0,Product 81442,73.0,2011-04-29 21:25:00,15.73,16101.0,Australia,1148.29
536464,76904.0,Product 76904,94.0,2011-05-07 20:56:00,8.69,17062.0,Norway,816.8599999999999
536452,78641.0,Product 78641,12.0,2010-12-07 20:30:00,38.83,17897.0,France,465.96
536411,77107.0,Product 77107,51.0,2011-05-23 03:44:00,49.86,17809.0,France,2542.86
536366,71128.0,Product 71128,81.0,2011-10-14 11:25:00,35.63,17004.0,United Kingdom,2886.03
536387,71820.0,Product 71820,31.0,2011-03-01 08:16:00,37.84,14357.0,Germany,1173.0400000000002
536444,81995.0,Product 81995,30.0,2011-04-21 22:27:00,14.6,17941.0,Germany,438.0
536383,72600.0,Product 72600,2.0,2011-03-30 09:17:00,31.66,16549.0,United Kingdom,63.32
536384,78108.0,Product 78108,83.0,2011-05-28 15:52:00,4.47,16463.0,Norway,371.01
536367,76720.0,Product 76720,85.0,2011-04-03 06:02:00,32.75,13615.0,France,2783.75
536453,80602.0,Product 80602,97.0,2011-03-06 18:08:00,40.82,17224.0,Australia,3959.54
536427,79383.0,Product 79383,-35.0,2011-11-15 02:53:00,16.73,13910.0,Australia,-585.5500000000001
536367,76212.0,Product 76212,11.0,2011-01-18 01:06:00,37.98,13051.0,Germany,417.78
536465,71412.0,Product 71412,70.0,2010-12-29 23:45:00,35.65,14510.0,Norway,2495.5
536432,82996.0,Product 82996,39.0,2011-08-06 19:45:00,14.38,16218.0,United Kingdom,560.82
536373,71319.0,Product 71319,69.0,2011-03-04 10:26:00,12.59,17674.0,Australia,868.71
536383,80267.0,Product 80267,76.0,2011-02-24 07:06:00,2.88,16556.0,France,218.88
536452,82586.0,Product 82586,25.0,2011-05-22 00:20:00,45.48,16877.0,France,1137.0
536365,75137.0,Product 75137,70.0,2010-12-03 16:52:00,42.15,13337.0,Germany,2950.5
C536447,78504.0,Product 78504,50.0,2011-07-24 03:48:00,9.08,17968.0,United Kingdom,454.0
536427,76818.0,Product 76818,39.0,2011-04-11 18:38:00,31.14,16509.0,United Kingdom,1214.46
536379,74423.0,Product 74423,71.0,2011-09-05 03:57:00,19.16,14040.0,Norway,1360.36
536416,84635.0,Product 84635,67.0,2010-11-12 04:47:00,3.7,13505.0,United Kingdom,247.9
536378,74075.0,Product 74075,45.0,2011-11-07 15:34:00,47.57,14656.0,Norway,2140.65
536427,75173.0,Product 75173,24.0,2011-05-18 15:13:00,10.75,15478.0,France,258.0
536380,71646.0,Product 71646,6.0,2011-11-02 15:29:00,9.4,13072.0,Germany,56.400000000000006
536453,80185.0,Product 80185,72.0,2011-02-17 11:37:00,49.16,16871.0,France,3539.5199999999995
536400,79928.0,Product 79928,,2011-10-09 23:32:00,16.73,17054.0,France,
536465,82606.0,Product 82606,11.0,2011-08-27 14:55:00,38.31,15473.0,Australia,421.41
536366,81481.0,Product 81481,69.0,2011-07-09 16:30:00,38.86,16987.0,France,2681.34
536369,72423.0,Product 72423,67.0,2011-10-31 20:55:00,42.26,17338.0,United Kingdom,2831.42
536412,74209.0,Product 74209,6.0,2011-05-02 10:06:00,43.09,17598.0,Germany,258.54
536418,79888.0,Product 79888,11.0,2011-02-19 13:56:00,32.24,17396.0,Germany,354.64000000000004
536379,72346.0,Product 72346,14.0,2010-12-06 12:15:00,21.55,14368.0,Germany,301.7
536371,71243.0,Product 71243,99.0,2011-05-05 21:33:00,-38.78,13385.0,United Kingdom,-3839.22
536393,73683.0,Product 73683,92.0,2011-05-10 16:33:00,37.52,13111.0,France,3451.84
536438,72542.0,Product 72542,74.0,2011-07-23 14:58:00,43.92,16244.0,Norway,3250.08
536454,79937.0,Product 79937,10.0,2011-12-08 00:06:00,11.5,15688.0,United Kingdom,115.0
536433,76511.0,Product 76511,3.0,2010-12-26 05:16:00,21.52,16064.0,Germany,64.56
C536436,73468.0,Product 73468,56.0,2011-07-03 22:04:00,37.89,17935.0,Germany,2121.84
536367,83572.0,Product 83572,11.0,2011-11-16 19:00:00,11.51,15799.0,Australia,126.61
536379,75053.0,Product 75053,93.0,2011-08-27 00:13:00,36.72,16486.0,Norway,3414.96
